datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-09-03 10:19:00,23998.25,586.7,586.7,586.7,586.7,0,15.0,0.6463,0.000382,-6.68,23.72
2026-09-03 10:20:00,24002.55,586.7,586.7,586.7,586.7,0,15.0,0.6479,0.000382,-6.67,23.68
2026-09-03 10:21:00,24000.05,586.7,586.7,586.7,586.7,0,15.0,0.647,0.000382,-6.68,23.71
2026-09-03 10:22:00,23998.25,586.7,586.7,586.7,586.7,0,15.0,0.6463,0.000382,-6.68,23.72
2026-09-03 10:23:00,23998.55,586.7,586.7,586.7,586.7,0,15.0,0.6464,0.000382,-6.68,23.72
2026-09-03 10:24:00,24000.85,586.7,586.7,586.7,586.7,0,15.0,0.6473,0.000382,-6.67,23.7
2026-09-03 10:25:00,23995.7,586.7,586.7,586.7,586.7,0,15.0,0.6453,0.000383,-6.69,23.74
2026-09-03 10:26:00,23987.05,586.7,586.7,586.7,586.7,0,15.0,0.642,0.000384,-6.71,23.81
2026-09-03 10:27:00,23987.75,586.7,586.7,586.7,586.7,0,15.0,0.6423,0.000384,-6.71,23.81
2026-09-03 10:28:00,23987.15,586.7,586.7,586.7,586.7,0,15.0,0.642,0.000384,-6.71,23.81
2026-09-03 10:29:00,23984.7,586.7,586.7,586.7,586.7,0,15.0,0.6411,0.000385,-6.71,23.83
2026-09-03 10:30:00,23987.6,586.7,586.7,586.7,586.7,0,15.0,0.6422,0.000384,-6.71,23.81
2026-09-03 10:31:00,23980.95,586.7,586.7,586.7,586.7,0,15.0,0.6396,0.000385,-6.72,23.86
2026-09-03 10:32:00,23984.05,586.7,586.7,586.7,586.7,0,15.0,0.6408,0.000385,-6.72,23.83
2026-09-03 10:33:00,23987.05,586.7,586.7,586.7,586.7,0,15.0,0.642,0.000384,-6.71,23.81
2026-09-03 10:34:00,23977.85,586.7,586.7,586.7,586.7,0,15.0,0.6385,0.000386,-6.73,23.88
2026-09-03 10:35:00,23977.25,586.7,586.7,586.7,586.7,0,15.0,0.6382,0.000386,-6.73,23.89
2026-09-03 10:36:00,23969.05,586.7,586.7,586.7,586.7,0,15.0,0.6351,0.000387,-6.75,23.95
2026-09-03 10:37:00,23968.2,586.7,586.7,586.7,586.7,0,15.0,0.6347,0.000387,-6.75,23.96
2026-09-03 10:38:00,23973.6,586.7,586.7,586.7,586.7,0,15.0,0.6368,0.000386,-6.74,23.92
2026-09-03 10:39:00,23974.2,586.7,586.7,586.7,586.7,0,15.0,0.6371,0.000386,-6.74,23.91
2026-09-03 10:40:00,23964.6,586.7,586.7,586.7,586.7,0,15.0,0.6333,0.000388,-6.76,23.99
2026-09-03 10:41:00,23962.45,586.7,586.7,586.7,586.7,0,15.0,0.6325,0.000388,-6.77,24.0
2026-09-03 10:42:00,23957.8,586.7,586.7,586.7,586.7,0,15.0,0.6307,0.000389,-6.78,24.04
2026-09-03 10:43:00,23963.15,586.7,586.7,586.7,586.7,0,15.0,0.6328,0.000388,-6.77,24.0
2026-09-03 10:44:00,23967.05,586.7,586.7,586.7,586.7,0,15.0,0.6343,0.000388,-6.76,23.97
2026-09-03 10:45:00,23965.15,586.7,586.7,586.7,586.7,0,15.0,0.6336,0.000388,-6.76,23.98
2026-09-03 10:46:00,23967.8,586.7,586.7,586.7,586.7,0,15.0,0.6346,0.000387,-6.76,23.96
2026-09-03 10:47:00,23969.4,586.7,586.7,586.7,586.7,0,15.0,0.6352,0.000387,-6.75,23.95
2026-09-03 10:48:00,23970.75,586.7,586.7,586.7,586.7,0,15.0,0.6357,0.000387,-6.75,23.94
2026-09-03 10:49:00,23971.25,586.7,586.7,586.7,586.7,0,15.0,0.6359,0.000387,-6.75,23.93
2026-09-03 10:50:00,23970.15,586.7,586.7,586.7,586.7,0,15.0,0.6355,0.000387,-6.75,23.94
2026-09-03 10:51:00,23970.5,586.7,586.7,586.7,586.7,0,15.0,0.6356,0.000387,-6.75,23.94
2026-09-03 10:52:00,23967.15,586.7,586.7,586.7,586.7,0,15.0,0.6344,0.000388,-6.76,23.96
2026-09-03 10:53:00,23964.15,586.7,586.7,586.7,586.7,0,15.0,0.6332,0.000388,-6.77,23.98
2026-09-03 10:54:00,23958.85,586.7,586.7,586.7,586.7,0,15.0,0.6311,0.000389,-6.78,24.02
2026-09-03 10:55:00,23957.0,586.7,586.7,586.7,586.7,0,15.0,0.6304,0.000389,-6.78,24.04
2026-09-03 10:56:00,23965.45,586.7,586.7,586.7,586.7,0,15.0,0.6337,0.000388,-6.76,23.97
2026-09-03 10:57:00,23963.2,586.7,586.7,586.7,586.7,0,15.0,0.6328,0.000388,-6.77,23.99
2026-09-03 10:58:00,23962.75,586.7,586.7,586.7,586.7,0,15.0,0.6327,0.000388,-6.77,23.99
2026-09-03 10:59:00,23960.9,586.7,586.7,586.7,586.7,0,15.0,0.6319,0.000389,-6.77,24.01
2026-09-03 11:00:00,23963.45,586.7,586.7,586.7,586.7,0,15.0,0.6329,0.000388,-6.77,23.99
2026-09-03 11:01:00,23960.45,586.7,586.7,586.7,586.7,0,15.0,0.6318,0.000389,-6.77,24.01
2026-09-03 11:02:00,23958.5,586.7,586.7,586.7,586.7,0,15.0,0.631,0.000389,-6.78,24.02
2026-09-03 11:03:00,23956.65,586.7,586.7,586.7,586.7,0,15.0,0.6303,0.000389,-6.78,24.04
2026-09-03 11:04:00,23952.7,586.7,586.7,586.7,586.7,0,15.0,0.6288,0.00039,-6.79,24.07
2026-09-03 11:05:00,23944.9,586.7,586.7,586.7,586.7,0,15.0,0.6257,0.000391,-6.81,24.12
2026-09-03 11:06:00,23948.75,586.7,586.7,586.7,586.7,0,15.0,0.6272,0.00039,-6.8,24.1
2026-09-03 11:07:00,23945.35,586.7,586.7,586.7,586.7,0,15.0,0.6259,0.000391,-6.81,24.12
2026-09-03 11:08:00,23940.2,586.7,586.7,586.7,586.7,0,15.0,0.6239,0.000392,-6.82,24.16
2026-09-03 11:09:00,23928.6,586.7,586.7,586.7,586.7,0,15.0,0.6193,0.000393,-6.84,24.24
