datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-08-24 10:32:00,24275.75,74.25,74.25,74.25,74.25,0,15.0,-0.2803,0.000293,-5.28,25.66
2026-08-24 10:33:00,24280.2,74.25,74.65,74.25,74.65,65,9.51,-0.1848,0.000366,-2.66,20.35
2026-08-24 10:34:00,24280.3,74.65,74.65,74.65,74.65,0,15.0,-0.279,0.000292,-5.27,25.61
2026-08-24 10:35:00,24279.6,74.65,74.65,74.65,74.65,0,15.0,-0.2792,0.000292,-5.27,25.61
2026-08-24 10:36:00,24280.0,74.65,74.65,74.65,74.65,0,15.0,-0.279,0.000292,-5.27,25.61
2026-08-24 10:37:00,24285.3,74.65,74.65,73.15,73.15,65,9.49,-0.1823,0.000364,-2.63,20.18
2026-08-24 10:38:00,24283.45,73.15,73.15,73.15,73.15,0,15.0,-0.278,0.000291,-5.26,25.57
2026-08-24 10:39:00,24280.25,73.15,73.15,73.15,73.15,0,15.0,-0.279,0.000292,-5.27,25.61
2026-08-24 10:40:00,24278.2,73.15,73.15,73.15,73.15,0,15.0,-0.2796,0.000292,-5.27,25.63
2026-08-24 10:41:00,24277.8,73.15,73.15,73.15,73.15,0,15.0,-0.2797,0.000292,-5.27,25.63
2026-08-24 10:42:00,24278.0,73.15,73.15,73.15,73.15,0,15.0,-0.2796,0.000292,-5.27,25.63
2026-08-24 10:43:00,24280.35,73.15,73.15,73.15,73.15,0,15.0,-0.2789,0.000292,-5.27,25.6
2026-08-24 10:44:00,24279.7,73.15,73.15,73.15,73.15,0,15.0,-0.2791,0.000292,-5.27,25.61
2026-08-24 10:45:00,24279.15,73.15,73.15,73.15,73.15,0,15.0,-0.2793,0.000292,-5.27,25.62
2026-08-24 10:46:00,24277.9,73.15,73.15,73.15,73.15,0,15.0,-0.2796,0.000292,-5.27,25.63
2026-08-24 10:47:00,24277.6,73.15,73.15,73.15,73.15,0,15.0,-0.2797,0.000292,-5.27,25.63
2026-08-24 10:48:00,24275.65,73.15,73.15,73.15,73.15,0,15.0,-0.2803,0.000293,-5.28,25.66
2026-08-24 10:49:00,24270.6,73.15,73.15,73.15,73.15,0,15.0,-0.2818,0.000294,-5.29,25.72
2026-08-24 10:50:00,24270.3,73.15,73.15,73.15,73.15,0,15.0,-0.2819,0.000294,-5.29,25.72
2026-08-24 10:51:00,24264.95,73.15,73.15,73.15,73.15,0,15.0,-0.2834,0.000294,-5.3,25.78
2026-08-24 10:52:00,24263.8,73.15,77.0,73.15,77.0,65,9.48,-0.19,0.000374,-2.69,20.68
2026-08-24 10:53:00,24266.3,77.0,77.0,77.0,77.0,65,9.5,-0.1897,0.000372,-2.7,20.66
2026-08-24 10:54:00,24269.2,77.0,77.0,77.0,77.0,0,15.0,-0.2822,0.000294,-5.29,25.73
2026-08-24 10:55:00,24271.25,77.0,77.0,76.05,76.05,390,9.5,-0.1878,0.00037,-2.68,20.54
2026-08-24 10:56:00,24269.0,76.05,76.05,76.05,76.05,0,15.0,-0.2822,0.000294,-5.29,25.73
2026-08-24 10:57:00,24267.85,76.05,76.05,76.05,76.05,0,15.0,-0.2826,0.000294,-5.3,25.75
2026-08-24 10:58:00,24265.7,76.05,76.05,76.05,76.05,0,15.0,-0.2832,0.000294,-5.3,25.77
2026-08-24 10:59:00,24243.25,76.05,76.05,76.05,76.05,0,15.0,-0.2898,0.000298,-5.36,26.03
2026-08-24 11:00:00,24250.45,82.35,82.55,81.3,81.3,325,9.57,-0.197,0.000379,-2.78,21.13
2026-08-24 11:01:00,24250.6,81.3,81.3,81.3,81.3,0,15.0,-0.2877,0.000297,-5.34,25.95
2026-08-24 11:02:00,24247.1,81.3,81.3,81.3,81.3,0,15.0,-0.2887,0.000297,-5.35,25.99
2026-08-24 11:03:00,24228.9,81.3,86.65,81.3,86.65,260,9.61,-0.2064,0.000388,-2.87,21.7
2026-08-24 11:04:00,24230.95,86.75,87.1,86.7,87.1,390,9.65,-0.2065,0.000386,-2.88,21.71
2026-08-24 11:05:00,24221.9,87.1,87.1,87.1,87.1,0,15.0,-0.2962,0.000301,-5.4,26.27
