datetime,sensex_spot,rolled_atm_strike,atm_ce_close,atm_ce_iv,atm_ce_delta,atm_ce_volume,atm_pe_close,atm_pe_iv,atm_pe_delta,atm_pe_volume,atm_straddle_cost,atm_straddle_iv,net_delta_imbalance,signed_flow_proxy
2026-09-01 14:50:00,76743.7,76700.0,1093.45,14.0,0.5113,0,457.85,6.26,-0.4804,0,1551.3,10.13,0.0309,0.0
2026-09-01 15:00:00,76728.67,76700.0,1049.45,13.53,0.509,60,457.85,6.17,-0.4852,0,1507.3,9.85,0.0238,-60.0
2026-09-01 15:05:00,76711.67,76700.0,1075.35,13.98,0.5066,80,457.85,6.06,-0.4909,0,1533.2,10.02,0.0157,40.0
2026-09-01 15:10:00,76718.68,76700.0,1042.0,13.5,0.5075,40,457.85,6.1,-0.4885,0,1499.85,9.8,0.019,-40.0
2026-09-01 15:15:00,76725.18,76700.0,1069.3,13.81,0.5085,140,457.85,6.15,-0.4864,0,1527.15,9.98,0.0221,140.0
2026-09-01 15:20:00,76725.18,76700.0,1070.0,13.82,0.5085,20,457.85,6.15,-0.4864,0,1527.85,9.98,0.0221,20.0
2026-09-03 10:50:00,76722.83,76700.0,996.05,13.4,0.5081,160,592.3,8.22,-0.4881,20,1588.35,10.81,0.02,-160.0
2026-09-03 10:55:00,76748.47,76700.0,1007.45,13.38,0.5122,220,552.05,7.84,-0.481,120,1559.5,10.61,0.0312,230.0
2026-09-03 11:00:00,76721.46,76700.0,990.05,13.33,0.5079,60,562.0,7.8,-0.4884,80,1552.05,10.56,0.0195,-119.0
2026-09-03 11:15:00,76713.13,76700.0,955.0,12.92,0.5064,20,576.0,7.93,-0.4907,40,1531.0,10.42,0.0157,40.0
2026-09-03 11:20:00,76712.09,76700.0,955.0,12.93,0.5062,0,573.0,7.89,-0.491,120,1528.0,10.41,0.0152,120.0
2026-09-03 11:25:00,76745.69,76700.0,1001.4,13.33,0.5118,20,573.0,8.11,-0.4821,0,1574.4,10.72,0.0297,20.0
2026-09-03 11:50:00,76749.18,76700.0,988.05,13.13,0.5124,120,550.0,7.82,-0.4808,0,1538.05,10.48,0.0316,-120.0
2026-09-03 11:55:00,76747.17,76700.0,986.1,13.11,0.5121,40,550.0,7.81,-0.4813,0,1536.1,10.46,0.0308,-40.0
2026-09-03 12:00:00,76657.88,76700.0,986.1,13.73,0.498,0,604.75,7.96,-0.5056,80,1590.85,10.84,-0.0076,-80.0
2026-09-03 12:10:00,76677.54,76700.0,948.4,13.08,0.5006,340,578.0,7.73,-0.5006,20,1526.4,10.4,0.0,-73.0
2026-09-03 12:50:00,76654.34,76700.0,964.0,13.46,0.4972,60,600.0,7.87,-0.5068,20,1564.0,10.66,-0.0096,49.0
2026-09-03 13:05:00,76655.47,76700.0,947.95,13.24,0.4971,0,606.0,7.96,-0.5063,40,1553.95,10.6,-0.0092,-40.0
2026-09-03 13:10:00,76661.07,76700.0,947.95,13.2,0.498,0,600.0,7.92,-0.5049,20,1547.95,10.56,-0.0069,20.0
2026-09-03 13:15:00,76661.38,76700.0,947.95,13.2,0.4981,0,600.0,7.93,-0.5048,0,1547.95,10.56,-0.0067,0.0
2026-09-03 13:30:00,76671.69,76700.0,955.4,13.24,0.4998,120,600.0,8.0,-0.5019,0,1555.4,10.62,-0.0021,120.0
2026-09-04 09:15:00,76660.97,76700.0,940.0,13.36,0.498,20,573.95,7.72,-0.5056,100,1513.95,10.54,-0.0076,69.0
2026-09-04 09:50:00,76697.61,76700.0,935.3,13.05,0.5038,340,560.55,7.79,-0.4952,440,1495.85,10.42,0.0086,596.0
2026-09-04 09:55:00,76688.9,76700.0,942.05,13.2,0.5025,160,559.85,7.72,-0.4977,340,1501.9,10.46,0.0048,79.0
2026-09-04 10:00:00,76728.49,76700.0,981.0,13.47,0.5091,60,567.5,8.1,-0.4866,280,1548.5,10.78,0.0225,-111.0
2026-09-04 10:05:00,76678.11,76700.0,942.85,13.29,0.5007,60,572.4,7.82,-0.5006,320,1515.25,10.56,0.0001,-143.0
2026-09-04 10:15:00,76663.77,76700.0,942.85,13.39,0.4984,0,584.25,7.89,-0.5046,40,1527.1,10.64,-0.0062,40.0
2026-09-04 10:20:00,76688.45,76700.0,938.3,13.16,0.5024,40,570.6,7.87,-0.4977,180,1508.9,10.52,0.0047,169.0
2026-09-04 10:25:00,76718.57,76700.0,938.3,12.95,0.5073,0,570.6,8.08,-0.4893,0,1508.9,10.52,0.018,0.0
2026-09-04 10:30:00,76723.69,76700.0,991.25,13.65,0.5083,40,542.8,7.73,-0.4878,380,1534.05,10.69,0.0205,123.0
2026-09-04 10:35:00,76724.8,76700.0,991.25,13.65,0.5085,0,562.0,8.01,-0.4876,180,1553.25,10.83,0.0209,-180.0
2026-09-04 10:40:00,76706.33,76700.0,971.2,13.5,0.5055,20,555.25,7.79,-0.4927,120,1526.45,10.64,0.0128,50.0
2026-09-04 10:45:00,76713.15,76700.0,971.2,13.45,0.5066,0,554.3,7.82,-0.4908,20,1525.5,10.64,0.0158,20.0
2026-09-04 10:50:00,76726.08,76700.0,987.85,13.59,0.5087,60,555.25,7.92,-0.4872,20,1543.1,10.76,0.0215,40.0
2026-09-04 11:00:00,76747.39,76700.0,988.5,13.45,0.5122,100,540.25,7.86,-0.4812,40,1528.75,10.66,0.031,128.0
2026-09-04 11:10:00,76748.31,76700.0,988.5,13.45,0.5123,0,540.0,7.86,-0.4809,0,1528.5,10.66,0.0314,0.0
2026-09-04 12:00:00,76741.53,76700.0,981.35,13.41,0.5112,160,546.0,7.91,-0.4829,20,1527.35,10.66,0.0283,-180.0
2026-09-04 12:10:00,76727.46,76700.0,956.65,13.17,0.5089,60,546.0,7.81,-0.4867,0,1502.65,10.49,0.0222,-60.0
2026-09-04 12:15:00,76717.87,76700.0,955.1,13.21,0.5073,20,571.6,8.11,-0.4895,20,1526.7,10.66,0.0178,-20.0
2026-09-04 12:20:00,76706.96,76700.0,955.1,13.29,0.5055,0,571.6,8.03,-0.4925,0,1526.7,10.66,0.013,0.0
2026-09-04 12:25:00,76725.77,76700.0,929.1,12.8,0.5086,40,563.1,8.04,-0.4873,60,1492.2,10.42,0.0213,43.0
2026-09-04 12:30:00,76715.82,76700.0,929.1,12.87,0.5069,0,563.1,7.98,-0.49,0,1492.2,10.42,0.0169,0.0
2026-09-04 12:35:00,76700.22,76700.0,929.1,12.98,0.5042,0,571.2,7.98,-0.4944,40,1500.3,10.48,0.0098,-40.0
2026-09-04 12:40:00,76682.64,76700.0,929.1,13.1,0.5013,0,571.2,7.86,-0.4994,0,1500.3,10.48,0.0019,0.0
2026-09-04 12:45:00,76691.04,76700.0,929.1,13.05,0.5027,0,563.1,7.81,-0.497,60,1492.2,10.43,0.0057,26.0
2026-09-04 12:50:00,76699.91,76700.0,940.0,13.14,0.5043,200,564.2,7.88,-0.4945,20,1504.2,10.51,0.0098,109.0
2026-09-04 12:55:00,76665.43,76700.0,910.0,12.96,0.4983,60,564.2,7.64,-0.5046,0,1474.2,10.3,-0.0063,-60.0
2026-09-04 13:00:00,76667.67,76700.0,930.7,13.24,0.4989,40,564.2,7.66,-0.5039,0,1494.9,10.45,-0.005,40.0
2026-09-04 13:05:00,76693.54,76700.0,930.7,13.06,0.5031,0,564.2,7.84,-0.4963,0,1494.9,10.45,0.0068,0.0
2026-09-04 13:10:00,76699.21,76700.0,955.65,13.37,0.5042,100,554.6,7.75,-0.4948,60,1510.25,10.56,0.0094,129.0
2026-09-04 13:15:00,76716.78,76700.0,955.65,13.24,0.5071,0,554.6,7.87,-0.4898,0,1510.25,10.56,0.0173,0.0
2026-09-04 13:20:00,76721.27,76700.0,955.65,13.21,0.5079,0,554.6,7.9,-0.4885,0,1510.25,10.56,0.0194,0.0
2026-09-04 13:25:00,76674.82,76700.0,933.35,13.23,0.5001,20,554.6,7.58,-0.502,0,1487.95,10.4,-0.0019,-20.0
2026-09-04 13:30:00,76659.64,76700.0,920.0,13.15,0.4975,20,554.6,7.47,-0.5066,0,1474.6,10.31,-0.0091,-20.0
2026-09-04 13:35:00,76684.43,76700.0,920.95,12.99,0.5016,40,554.6,7.65,-0.4991,0,1475.55,10.32,0.0025,40.0
2026-09-04 13:40:00,76694.0,76700.0,914.05,12.83,0.5031,40,554.6,7.72,-0.4963,0,1468.65,10.28,0.0068,-40.0
2026-09-04 13:45:00,76707.4,76700.0,953.0,13.28,0.5056,60,556.2,7.83,-0.4924,160,1509.2,10.56,0.0132,29.0
2026-09-04 13:50:00,76684.9,76700.0,946.3,13.34,0.5019,100,565.3,7.8,-0.4988,140,1511.6,10.57,0.0031,-240.0
2026-09-04 13:55:00,76672.41,76700.0,946.3,13.43,0.4999,0,565.3,7.72,-0.5025,0,1511.6,10.58,-0.0026,0.0
2026-09-04 14:00:00,76683.83,76700.0,914.95,12.92,0.5014,100,558.15,7.7,-0.4992,20,1473.1,10.31,0.0022,-80.0
2026-09-04 14:05:00,76683.07,76700.0,941.9,13.3,0.5015,40,558.15,7.69,-0.4994,0,1500.05,10.5,0.0021,40.0
2026-09-04 14:10:00,76701.08,76700.0,941.9,13.17,0.5045,0,549.25,7.69,-0.4943,60,1491.15,10.43,0.0102,60.0
2026-09-04 14:15:00,76692.51,76700.0,941.9,13.24,0.5031,0,549.25,7.63,-0.4968,0,1491.15,10.44,0.0063,0.0
2026-09-04 14:20:00,76697.4,76700.0,932.75,13.07,0.5038,240,549.25,7.67,-0.4953,80,1482.0,10.37,0.0085,-116.0
2026-09-04 14:25:00,76726.37,76700.0,944.65,13.04,0.5087,240,535.55,7.68,-0.487,20,1480.2,10.36,0.0217,99.0
2026-09-04 14:30:00,76727.41,76700.0,955.85,13.19,0.5089,160,535.55,7.69,-0.4867,0,1491.4,10.44,0.0222,160.0
2026-09-04 14:35:00,76665.06,76700.0,928.9,13.25,0.4985,20,533.85,7.23,-0.5055,20,1462.75,10.24,-0.007,0.0
2026-09-04 14:40:00,76659.95,76700.0,928.9,13.29,0.4977,20,550.0,7.42,-0.5066,20,1478.9,10.36,-0.0089,-20.0
2026-09-04 14:45:00,76656.56,76700.0,905.7,12.99,0.4968,40,562.85,7.58,-0.5073,100,1468.55,10.28,-0.0105,-126.0
2026-09-04 14:50:00,76657.53,76700.0,905.7,12.98,0.497,40,562.85,7.58,-0.507,0,1468.55,10.28,-0.01,0.0
2026-09-04 14:55:00,76650.55,76700.0,905.7,13.03,0.4958,0,562.85,7.53,-0.5092,0,1468.55,10.28,-0.0134,0.0
2026-09-04 15:05:00,76654.64,76700.0,908.25,13.04,0.4965,20,560.0,7.53,-0.508,40,1468.25,10.28,-0.0115,20.0
2026-08-31 10:10:00,76841.1,76800.0,1168.3,14.6,0.5109,40,560.0,7.38,-0.4828,0,1728.3,10.99,0.0281,-40.0
2026-08-31 10:15:00,76816.56,76800.0,1160.05,14.66,0.5075,40,550.1,7.11,-0.4895,120,1710.15,10.88,0.018,8.0
2026-08-31 10:20:00,76798.73,76800.0,1160.05,14.77,0.5051,0,575.55,7.32,-0.4944,780,1735.6,11.04,0.0107,-352.0
2026-08-31 10:30:00,76795.43,76800.0,1165.0,14.86,0.5047,60,550.05,6.97,-0.4955,0,1715.05,10.92,0.0092,59.0
2026-08-31 10:35:00,76775.63,76800.0,1165.0,14.99,0.5022,80,565.9,7.05,-0.5011,20,1730.9,11.02,0.0011,-20.0
2026-08-31 10:40:00,76799.67,76800.0,1165.0,14.84,0.5053,20,565.9,7.2,-0.4942,0,1730.9,11.02,0.0111,0.0
2026-08-31 10:45:00,76783.66,76800.0,1176.65,15.09,0.5033,20,571.55,7.17,-0.4987,20,1748.2,11.13,0.0046,0.0
2026-08-31 10:50:00,76788.85,76800.0,1176.65,15.06,0.504,0,571.55,7.21,-0.4972,0,1748.2,11.14,0.0068,0.0
2026-08-31 10:55:00,76809.1,76800.0,1175.0,14.91,0.5066,60,556.5,7.14,-0.4916,120,1731.5,11.02,0.015,34.0
2026-08-31 11:00:00,76815.02,76800.0,1172.5,14.84,0.5074,100,556.5,7.18,-0.4899,0,1729.0,11.01,0.0175,-7.0
2026-08-31 11:05:00,76778.25,76800.0,1172.5,15.07,0.5026,40,570.45,7.13,-0.5003,40,1742.95,11.1,0.0023,-40.0
2026-08-31 11:10:00,76789.55,76800.0,1170.0,14.97,0.504,60,561.05,7.08,-0.4971,20,1731.05,11.02,0.0069,-40.0
2026-08-31 11:15:00,76799.07,76800.0,1175.0,14.97,0.5053,40,561.05,7.14,-0.4944,0,1736.05,11.06,0.0109,0.0
2026-08-31 11:20:00,76790.68,76800.0,1183.35,15.14,0.5043,60,561.05,7.09,-0.4968,0,1744.4,11.12,0.0075,22.0
2026-08-31 11:25:00,76815.86,76800.0,1174.05,14.86,0.5075,20,561.05,7.25,-0.4897,0,1735.1,11.06,0.0178,-20.0
2026-08-31 11:30:00,76843.03,76800.0,1174.05,14.68,0.5112,0,561.05,7.42,-0.4823,0,1735.1,11.05,0.0289,0.0
2026-08-31 11:35:00,76842.4,76800.0,1174.05,14.69,0.5111,0,550.0,7.27,-0.4823,200,1724.05,10.98,0.0288,200.0
2026-08-31 14:20:00,76829.64,76800.0,1263.25,15.94,0.5097,0,518.95,6.81,-0.4855,100,1782.2,11.38,0.0242,-68.0
2026-08-31 14:25:00,76821.21,76800.0,1263.25,16.0,0.5086,40,520.0,6.78,-0.488,80,1783.25,11.39,0.0206,-36.0
2026-09-01 09:40:00,76831.38,76800.0,1141.4,14.62,0.5096,0,551.6,7.36,-0.4854,280,1693.0,10.99,0.0242,-257.0
2026-09-01 09:45:00,76805.71,76800.0,1141.4,14.79,0.5061,0,553.45,7.23,-0.4926,160,1694.85,11.01,0.0135,-160.0
2026-09-01 09:50:00,76807.91,76800.0,1110.0,14.37,0.5062,40,556.5,7.28,-0.492,40,1666.5,10.82,0.0142,-80.0
2026-09-01 09:55:00,76800.79,76800.0,1110.0,14.42,0.5052,0,567.8,7.38,-0.4939,40,1677.8,10.9,0.0113,-40.0
2026-09-01 10:00:00,76848.76,76800.0,1131.0,14.37,0.512,40,559.7,7.58,-0.4809,80,1690.7,10.98,0.0311,70.0
2026-09-01 13:50:00,76785.76,76800.0,1042.7,13.69,0.5026,300,495.7,6.37,-0.4993,0,1538.4,10.03,0.0033,-299.0
2026-09-01 13:55:00,76810.92,76800.0,1042.7,13.52,0.5063,0,495.7,6.53,-0.4912,0,1538.4,10.02,0.0151,0.0
2026-09-01 14:00:00,76756.81,76800.0,1045.9,13.92,0.4984,60,604.8,7.6,-0.5058,200,1650.7,10.76,-0.0074,-191.0
2026-09-01 14:55:00,76751.75,76800.0,984.9,13.17,0.4969,0,596.4,7.47,-0.5075,20,1581.3,10.32,-0.0106,20.0
2026-09-03 10:10:00,76805.79,76800.0,1007.5,13.65,0.5055,0,526.4,7.19,-0.4929,0,1533.9,10.42,0.0126,0.0
2026-09-03 10:15:00,76847.41,76800.0,1007.5,13.36,0.5121,0,526.4,7.47,-0.4808,0,1533.9,10.42,0.0313,0.0
2026-09-03 10:25:00,76789.27,76800.0,981.8,13.42,0.5028,100,550.0,7.4,-0.4976,80,1531.8,10.41,0.0052,-180.0
2026-09-03 10:30:00,76791.39,76800.0,981.8,13.41,0.5031,0,559.4,7.55,-0.4969,340,1541.2,10.48,0.0062,-178.0
2026-09-03 10:35:00,76757.3,76800.0,947.65,13.17,0.4974,660,586.75,7.69,-0.5063,420,1534.4,10.43,-0.0089,-1077.0
2026-09-03 10:40:00,76755.25,76800.0,933.25,12.99,0.4969,280,597.2,7.81,-0.5066,340,1530.45,10.4,-0.0097,-435.0
2026-09-03 10:45:00,76761.41,76800.0,933.25,12.95,0.4978,0,583.8,7.68,-0.5052,40,1517.05,10.32,-0.0074,34.0
2026-09-03 11:30:00,76764.0,76800.0,920.0,12.76,0.4981,0,602.2,7.95,-0.504,0,1522.2,10.36,-0.0059,0.0
2026-09-03 11:35:00,76775.36,76800.0,920.0,12.69,0.4999,0,602.2,8.03,-0.5008,0,1522.2,10.36,-0.0009,0.0
2026-09-03 11:40:00,76768.3,76800.0,934.15,12.93,0.499,100,602.2,7.98,-0.5028,0,1536.35,10.46,-0.0038,31.0
2026-09-03 11:45:00,76766.06,76800.0,948.0,13.13,0.4988,40,602.2,7.97,-0.5034,0,1550.2,10.55,-0.0046,38.0
2026-09-04 10:55:00,76752.78,76800.0,921.1,13.16,0.4964,0,590.0,7.89,-0.5076,0,1511.1,10.52,-0.0112,0.0
2026-09-04 11:05:00,76774.84,76800.0,906.0,12.8,0.4998,0,590.0,8.04,-0.5013,0,1496.0,10.42,-0.0015,0.0
2026-09-04 11:15:00,76782.85,76800.0,899.35,12.65,0.5011,20,589.6,8.1,-0.499,40,1488.95,10.38,0.0021,-40.0
2026-09-04 11:20:00,76812.27,76800.0,899.35,12.45,0.5061,0,589.6,8.3,-0.491,0,1488.95,10.38,0.0151,0.0
2026-09-04 11:25:00,76818.22,76800.0,899.35,12.41,0.5072,0,589.6,8.34,-0.4894,0,1488.95,10.38,0.0178,0.0
2026-09-04 11:30:00,76826.73,76800.0,899.35,12.35,0.5087,0,589.6,8.4,-0.4872,0,1488.95,10.38,0.0215,0.0
2026-09-04 11:40:00,76798.51,76800.0,960.1,13.39,0.5042,20,545.3,7.59,-0.495,0,1505.4,10.49,0.0092,-20.0
2026-09-04 11:45:00,76812.76,76800.0,936.25,12.96,0.5064,40,545.3,7.69,-0.4909,0,1481.55,10.32,0.0155,-40.0
2026-09-04 11:50:00,76824.3,76800.0,936.25,12.88,0.5083,0,576.95,8.21,-0.4878,200,1513.2,10.55,0.0205,-200.0
2026-09-04 11:55:00,76792.77,76800.0,936.25,13.11,0.503,0,576.95,7.99,-0.4964,0,1513.2,10.55,0.0066,0.0
2026-09-04 12:05:00,76766.67,76800.0,936.25,13.29,0.4988,0,592.5,8.03,-0.5035,20,1528.75,10.66,-0.0047,-20.0
2026-08-19 12:00:00,76909.04,76900.0,1400.0,14.55,0.5068,0,722.0,7.58,-0.49,0,2122.0,11.07,0.0168,0.0
2026-08-19 12:05:00,76897.2,76900.0,1400.0,14.62,0.5055,0,722.0,7.51,-0.4926,0,2122.0,11.06,0.0129,0.0
2026-08-19 12:10:00,76892.33,76900.0,1400.0,14.64,0.5049,0,722.0,7.49,-0.4937,0,2122.0,11.07,0.0112,0.0
2026-08-19 12:15:00,76924.41,76900.0,1400.0,14.47,0.5085,0,722.0,7.65,-0.4867,0,2122.0,11.06,0.0218,0.0
2026-08-19 12:20:00,76934.36,76900.0,1400.0,14.42,0.5096,0,722.0,7.71,-0.4846,0,2122.0,11.06,0.025,0.0
2026-08-19 12:25:00,76923.2,76900.0,1400.0,14.48,0.5083,0,722.0,7.65,-0.4869,0,2122.0,11.07,0.0214,0.0
2026-08-19 12:30:00,76902.99,76900.0,1400.0,14.59,0.5061,0,722.0,7.55,-0.4913,0,2122.0,11.07,0.0148,0.0
2026-08-19 12:35:00,76905.68,76900.0,1400.0,14.57,0.5064,0,722.0,7.56,-0.4907,0,2122.0,11.06,0.0157,0.0
2026-08-19 12:40:00,76915.0,76900.0,1400.0,14.53,0.5074,0,722.0,7.61,-0.4887,0,2122.0,11.07,0.0187,0.0
2026-08-19 12:45:00,76901.53,76900.0,1400.0,14.6,0.5059,20,722.0,7.54,-0.4916,0,2122.0,11.07,0.0143,0.0
2026-08-19 12:50:00,76911.16,76900.0,1400.0,14.55,0.507,0,722.0,7.59,-0.4895,0,2122.0,11.07,0.0175,0.0
2026-08-19 12:55:00,76908.52,76900.0,1400.0,14.56,0.5067,0,722.0,7.58,-0.4901,0,2122.0,11.07,0.0166,0.0
2026-08-19 13:00:00,76925.09,76900.0,1400.0,14.48,0.5085,0,722.0,7.66,-0.4865,0,2122.0,11.07,0.022,0.0
2026-08-19 13:05:00,76934.32,76900.0,1400.0,14.43,0.5096,0,722.0,7.71,-0.4846,0,2122.0,11.07,0.025,0.0
2026-08-19 13:10:00,76879.02,76900.0,1400.0,14.72,0.5035,0,722.0,7.43,-0.4967,0,2122.0,11.08,0.0068,0.0
2026-08-19 13:15:00,76877.75,76900.0,1400.0,14.73,0.5034,0,722.0,7.42,-0.497,0,2122.0,11.08,0.0064,0.0
2026-08-19 13:20:00,76856.52,76900.0,1400.0,14.84,0.5011,0,722.0,7.31,-0.5019,0,2122.0,11.08,-0.0008,0.0
2026-08-19 13:25:00,76857.92,76900.0,1400.0,14.83,0.5013,0,722.0,7.32,-0.5015,0,2122.0,11.08,-0.0002,0.0
2026-08-19 13:30:00,76854.8,76900.0,1400.0,14.85,0.5009,0,723.0,7.31,-0.5023,20,2123.0,11.08,-0.0014,-20.0
2026-08-19 13:35:00,76871.03,76900.0,1400.0,14.77,0.5027,0,723.0,7.4,-0.4985,0,2123.0,11.08,0.0042,0.0
2026-08-19 13:40:00,76868.1,76900.0,1400.0,14.78,0.5023,0,723.0,7.38,-0.4992,0,2123.0,11.08,0.0031,0.0
2026-08-19 13:45:00,76866.77,76900.0,1400.0,14.79,0.5022,0,723.0,7.37,-0.4995,0,2123.0,11.08,0.0027,0.0
2026-08-19 13:50:00,76854.02,76900.0,1400.0,14.86,0.5009,0,723.0,7.31,-0.5024,0,2123.0,11.08,-0.0015,0.0
2026-08-19 13:55:00,76874.85,76900.0,1400.0,14.75,0.5031,0,723.0,7.42,-0.4976,0,2123.0,11.08,0.0055,0.0
2026-08-19 14:00:00,76925.43,76900.0,1400.0,14.48,0.5086,20,723.0,7.68,-0.4865,0,2123.0,11.08,0.0221,0.0
2026-08-19 14:05:00,76919.94,76900.0,1400.0,14.51,0.508,0,723.0,7.65,-0.4876,0,2123.0,11.08,0.0204,0.0
2026-08-19 14:10:00,76901.2,76900.0,1400.0,14.61,0.5059,0,723.0,7.55,-0.4917,0,2123.0,11.08,0.0142,0.0
2026-08-19 14:15:00,76866.13,76900.0,1400.0,14.8,0.5021,0,723.0,7.37,-0.4996,0,2123.0,11.08,0.0025,0.0
2026-08-19 14:25:00,76858.82,76900.0,1400.0,14.84,0.5014,0,730.0,7.41,-0.5012,120,2130.0,11.12,0.0002,-120.0
2026-08-19 14:30:00,76903.66,76900.0,1400.0,14.6,0.5062,0,730.0,7.64,-0.4911,0,2130.0,11.12,0.0151,0.0
2026-08-19 14:35:00,76907.01,76900.0,1400.0,14.58,0.5065,0,730.0,7.66,-0.4904,0,2130.0,11.12,0.0161,0.0
2026-08-19 14:40:00,76911.24,76900.0,1400.0,14.56,0.507,0,730.0,7.68,-0.4895,0,2130.0,11.12,0.0175,0.0
2026-08-19 14:45:00,76881.95,76900.0,1400.0,14.72,0.5038,0,730.0,7.53,-0.4959,0,2130.0,11.12,0.0079,0.0
2026-08-19 14:50:00,76903.93,76900.0,1400.0,14.6,0.5062,0,730.0,7.64,-0.4911,0,2130.0,11.12,0.0151,0.0
2026-08-19 14:55:00,76922.13,76900.0,1400.0,14.51,0.5082,0,730.0,7.74,-0.4872,0,2130.0,11.12,0.021,0.0
2026-08-19 15:00:00,76930.88,76900.0,1400.0,14.46,0.5092,0,730.0,7.78,-0.4853,0,2130.0,11.12,0.0239,0.0
2026-08-19 15:05:00,76888.01,76900.0,1400.0,14.69,0.5045,0,720.0,7.46,-0.4947,40,2120.0,11.08,0.0098,40.0
2026-08-19 15:10:00,76908.68,76900.0,1400.0,14.58,0.5067,0,720.0,7.57,-0.4901,0,2120.0,11.08,0.0166,0.0
2026-08-19 15:15:00,76908.05,76900.0,1400.0,14.58,0.5067,0,720.0,7.56,-0.4902,0,2120.0,11.07,0.0165,0.0
2026-08-19 15:20:00,76908.05,76900.0,1400.0,14.59,0.5067,0,720.0,7.56,-0.4902,0,2120.0,11.08,0.0165,0.0
2026-08-19 15:25:00,76909.68,76900.0,1400.0,14.58,0.5068,0,720.0,7.57,-0.4899,0,2120.0,11.08,0.0169,0.0
2026-08-27 15:25:00,76933.59,76900.0,1440.45,16.84,0.5104,0,489.65,5.99,-0.4837,40,1930.1,11.42,0.0267,-40.0
2026-08-31 09:40:00,76876.7,76900.0,1116.7,14.34,0.5018,360,590.95,7.36,-0.5003,280,1707.65,10.85,0.0015,-438.0
2026-08-31 09:45:00,76896.55,76900.0,1114.55,14.18,0.5045,120,590.95,7.49,-0.4949,0,1705.5,10.84,0.0096,-7.0
2026-08-31 09:50:00,76876.62,76900.0,1118.1,14.36,0.5018,60,595.1,7.41,-0.5003,240,1713.2,10.88,0.0015,-14.0
2026-08-31 09:55:00,76874.11,76900.0,1108.0,14.25,0.5014,20,595.1,7.4,-0.501,0,1703.1,10.82,0.0004,-20.0
2026-08-31 10:00:00,76900.98,76900.0,1108.0,14.08,0.5051,0,595.1,7.57,-0.4936,0,1703.1,10.82,0.0115,0.0
2026-08-31 10:05:00,76883.75,76900.0,1133.0,14.5,0.5029,40,580.1,7.27,-0.4985,120,1713.1,10.88,0.0044,159.0
2026-08-31 10:25:00,76856.88,76900.0,1135.9,14.72,0.4994,20,593.85,7.28,-0.5059,20,1729.75,11.0,-0.0065,40.0
2026-08-31 11:40:00,76865.4,76900.0,1105.0,14.28,0.5002,0,593.85,7.34,-0.5035,0,1698.85,10.81,-0.0033,0.0
2026-08-31 11:45:00,76879.58,76900.0,1157.0,14.86,0.5026,20,593.85,7.43,-0.4995,0,1750.85,11.14,0.0031,20.0
2026-08-31 12:10:00,76946.52,76900.0,1239.85,15.48,0.5117,0,497.85,6.63,-0.4803,0,1737.7,11.06,0.0314,0.0
2026-08-31 12:30:00,76945.83,76900.0,1204.15,15.04,0.5116,0,497.85,6.62,-0.4805,0,1702.0,10.83,0.0311,0.0
2026-08-31 13:55:00,76920.64,76900.0,1256.5,15.89,0.5085,60,518.8,6.74,-0.4882,0,1775.3,11.32,0.0203,43.0
2026-08-31 14:00:00,76871.88,76900.0,1198.0,15.46,0.502,160,526.95,6.54,-0.5031,120,1724.95,11.0,-0.0011,-220.0
2026-08-31 14:05:00,76859.74,76900.0,1191.95,15.46,0.5004,20,526.95,6.46,-0.507,0,1718.9,10.96,-0.0066,-20.0
2026-08-31 14:10:00,76862.48,76900.0,1187.7,15.39,0.5007,20,526.95,6.48,-0.5061,0,1714.65,10.94,-0.0054,-20.0
2026-08-31 14:15:00,76867.92,76900.0,1218.2,15.74,0.5017,20,526.95,6.52,-0.5044,0,1745.15,11.13,-0.0027,20.0
2026-08-31 14:30:00,76867.49,76900.0,1166.95,15.1,0.5011,20,563.75,6.98,-0.5036,20,1730.7,11.04,-0.0025,-40.0
2026-08-31 14:35:00,76903.04,76900.0,1220.0,15.55,0.5061,20,530.4,6.79,-0.4934,40,1750.4,11.17,0.0127,52.0
2026-08-31 14:40:00,76935.45,76900.0,1225.0,15.4,0.5103,120,523.6,6.9,-0.4839,180,1748.6,11.15,0.0264,247.0
2026-08-31 15:10:00,76930.28,76900.0,1251.0,15.77,0.5097,40,514.35,6.75,-0.4853,300,1765.35,11.26,0.0244,-260.0
2026-08-31 15:15:00,76924.93,76900.0,1251.0,15.81,0.509,0,515.2,6.73,-0.4869,140,1766.2,11.27,0.0221,-8.0
2026-08-31 15:20:00,76924.93,76900.0,1219.95,15.41,0.5089,140,508.05,6.64,-0.4868,520,1728.0,11.02,0.0221,31.0
2026-09-01 09:35:00,76865.38,76900.0,1064.35,14.03,0.4998,200,558.65,7.02,-0.5044,20,1623.0,10.52,-0.0046,-180.0
2026-09-01 10:05:00,76851.7,76900.0,1072.55,14.23,0.498,0,596.3,7.42,-0.5075,120,1668.85,10.82,-0.0095,-61.0
2026-09-01 10:10:00,76878.41,76900.0,1072.55,14.06,0.5018,0,611.85,7.8,-0.4996,20,1684.4,10.93,0.0022,-20.0
2026-09-01 10:15:00,76929.55,76900.0,1072.55,13.73,0.5091,0,611.85,8.13,-0.4863,0,1684.4,10.93,0.0228,0.0
