datetime,underlying,symbol,strike,type,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-09-01 09:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76805.71,315.0,320.0,312.95,314.0,320,8.31,-0.3025,0.000216,-12.0,67.48
2026-09-01 09:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76807.91,314.0,320.7,312.75,317.4,340,8.37,-0.3033,0.000215,-12.11,67.55
2026-09-01 09:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76800.79,317.4,323.2,312.35,323.15,840,8.42,-0.3058,0.000214,-12.23,67.79
2026-09-01 10:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76848.76,323.15,323.15,311.45,311.45,400,8.46,-0.2965,0.00021,-12.13,66.89
2026-09-01 10:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76851.7,311.45,320.1,310.8,318.75,320,8.59,-0.2984,0.000208,-12.34,67.08
2026-09-01 10:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76878.41,318.75,320.95,309.6,309.6,420,8.57,-0.2925,0.000206,-12.21,66.49
2026-09-01 10:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76929.55,309.6,309.6,295.0,295.0,1440,8.57,-0.2821,0.000203,-12.02,65.4
2026-09-01 10:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76965.03,298.05,299.2,295.0,295.0,260,8.72,-0.2782,0.000198,-12.16,65.0
2026-09-01 10:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76962.34,295.0,295.0,285.0,285.0,80,8.56,-0.2751,0.0002,-11.86,64.64
2026-09-01 10:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76984.86,285.0,285.0,285.0,285.0,0,8.66,-0.2728,0.000197,-11.95,64.38
2026-09-01 10:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76994.74,285.0,288.3,285.0,288.3,40,8.75,-0.2729,0.000195,-12.09,64.39
2026-09-01 10:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76973.43,288.3,294.5,286.55,291.75,160,8.71,-0.2763,0.000197,-12.11,64.76
2026-09-01 10:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76979.66,292.15,292.15,283.05,283.05,140,8.6,-0.2727,0.000199,-11.88,64.34
2026-09-01 10:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77038.66,283.05,283.05,268.45,268.45,300,8.62,-0.2615,0.000194,-11.67,63.04
2026-09-01 10:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77026.1,268.45,273.55,268.45,273.55,60,8.65,-0.2646,0.000194,-11.78,63.41
2026-09-01 11:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77033.53,273.55,273.55,266.3,266.3,20,8.57,-0.2612,0.000195,-11.59,62.99
2026-09-01 11:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77071.71,266.3,266.3,250.9,255.35,1180,8.55,-0.2534,0.000192,-11.4,62.05
2026-09-01 11:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77114.98,255.35,256.05,244.35,247.05,380,8.59,-0.2461,0.000188,-11.28,61.12
2026-09-01 11:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77166.65,247.05,247.05,235.55,235.85,300,8.62,-0.237,0.000184,-11.09,59.92
2026-09-01 11:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77179.23,235.85,235.85,225.85,231.85,140,8.6,-0.2343,0.000183,-11.0,59.55
2026-09-01 11:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77198.66,231.85,231.85,226.2,226.9,80,8.59,-0.2306,0.000182,-10.9,59.03
2026-09-01 11:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77190.28,226.9,228.45,219.7,224.55,380,8.52,-0.2303,0.000183,-10.8,58.98
2026-09-01 11:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77156.25,224.55,235.15,224.55,235.15,340,8.57,-0.2377,0.000185,-11.05,59.98
2026-09-01 11:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77169.23,235.15,235.15,233.7,233.7,40,8.59,-0.2359,0.000184,-11.04,59.75
2026-09-01 11:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77137.65,233.7,234.85,233.25,233.25,60,8.46,-0.2385,0.000188,-10.93,60.08
2026-09-01 11:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77172.29,233.25,235.85,230.0,230.0,420,8.54,-0.2341,0.000184,-10.93,59.49
2026-09-01 11:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77175.01,230.0,234.9,230.0,234.9,120,8.64,-0.2359,0.000183,-11.1,59.74
2026-09-01 12:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77201.14,234.9,234.9,231.35,231.35,60,8.68,-0.2322,0.000181,-11.07,59.24
2026-09-01 12:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77221.94,231.35,231.35,225.7,225.7,560,8.67,-0.2281,0.000179,-10.94,58.66
2026-09-01 12:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77192.67,225.7,226.2,223.8,226.2,80,8.56,-0.2308,0.000182,-10.88,59.02
2026-09-01 12:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77173.47,226.2,236.7,226.2,236.7,140,8.66,-0.2368,0.000183,-11.16,59.84
2026-09-01 12:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77134.86,236.7,240.55,236.7,240.55,80,8.58,-0.2418,0.000187,-11.17,60.49
2026-09-01 12:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77170.38,240.55,241.95,238.05,238.05,120,8.68,-0.2376,0.000183,-11.2,59.95
2026-09-01 12:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77158.51,238.05,239.0,238.05,239.0,20,8.65,-0.239,0.000184,-11.2,60.13
2026-09-01 12:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77156.93,239.0,239.0,237.35,238.45,140,8.63,-0.239,0.000185,-11.17,60.11
2026-09-01 12:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77175.78,238.45,238.45,238.45,238.45,0,8.71,-0.2373,0.000182,-11.23,59.9
2026-09-01 12:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77158.4,238.45,238.45,238.0,238.0,20,8.63,-0.2386,0.000185,-11.17,60.06
2026-09-01 12:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77100.92,238.0,243.65,238.0,243.65,40,8.49,-0.2461,0.000191,-11.17,61.01
2026-09-01 12:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77099.47,243.65,249.25,243.65,246.4,100,8.53,-0.2473,0.00019,-11.25,61.17
2026-09-01 13:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77076.84,246.4,255.8,246.4,255.8,100,8.6,-0.2531,0.000191,-11.47,61.9
2026-09-01 13:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,77036.29,255.8,260.0,255.55,255.55,100,8.42,-0.2568,0.000197,-11.32,62.34
2026-09-01 13:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76955.67,255.55,272.3,255.55,271.85,420,8.35,-0.2712,0.000205,-11.52,64.01
2026-09-01 13:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76950.4,271.85,290.95,271.85,290.95,20,8.62,-0.2784,0.000201,-12.05,64.84
2026-09-01 13:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76975.52,290.95,290.95,269.3,272.3,620,8.44,-0.2693,0.000202,-11.61,63.79
2026-09-01 13:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76953.42,272.3,282.0,272.3,282.0,160,8.5,-0.2751,0.000202,-11.81,64.44
2026-09-01 13:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76988.81,282.0,282.0,273.0,273.0,20,8.51,-0.2682,0.0002,-11.68,63.66
2026-09-01 13:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76928.78,273.0,285.65,270.25,285.65,120,8.45,-0.279,0.000205,-11.82,64.86
2026-09-01 13:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76914.57,285.65,301.2,285.65,289.2,280,8.44,-0.2818,0.000206,-11.87,65.15
2026-09-01 13:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76875.32,289.2,303.2,289.2,296.95,40,8.39,-0.2888,0.00021,-11.93,65.88
2026-09-01 13:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76785.76,296.95,341.15,296.95,330.05,500,8.48,-0.3097,0.000215,-12.43,67.91
2026-09-01 13:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76810.92,330.05,337.05,317.9,321.0,400,8.47,-0.304,0.000213,-12.31,67.37
2026-09-01 14:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76756.81,321.0,349.95,321.0,349.95,120,8.65,-0.319,0.000214,-12.82,68.74
2026-09-01 14:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76667.66,349.95,370.0,349.0,370.0,660,8.51,-0.336,0.000222,-12.87,70.1
2026-09-01 14:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76698.95,374.55,374.6,359.8,359.8,260,8.52,-0.3292,0.00022,-12.78,69.56
2026-09-01 14:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76691.17,359.8,371.65,359.8,371.65,300,8.65,-0.3332,0.000217,-13.04,69.88
2026-09-01 14:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76672.63,365.0,382.95,364.95,372.0,460,8.57,-0.3358,0.00022,-12.96,70.08
2026-09-01 14:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76740.25,372.0,380.2,347.8,347.8,300,8.54,-0.3205,0.000217,-12.69,68.83
2026-09-01 14:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76748.21,347.8,362.85,347.65,347.65,40,8.57,-0.3194,0.000216,-12.72,68.73
2026-09-01 14:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76707.71,347.65,360.0,347.6,360.0,100,8.56,-0.328,0.000218,-12.84,69.45
2026-09-01 14:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76693.31,360.0,367.65,357.1,358.05,140,8.47,-0.3295,0.000221,-12.72,69.55
2026-09-01 14:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76700.2,358.05,358.05,348.7,348.7,80,8.37,-0.3261,0.000223,-12.52,69.26
2026-09-01 14:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76743.7,348.7,353.9,348.7,352.7,60,8.63,-0.3213,0.000215,-12.84,68.88
2026-09-01 14:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76751.75,352.7,352.7,341.0,345.0,80,8.56,-0.3183,0.000216,-12.69,68.61
2026-09-01 15:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76728.67,345.0,355.8,345.0,355.8,20,8.61,-0.3241,0.000216,-12.85,69.1
2026-09-01 15:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76711.67,355.8,362.9,345.2,362.8,740,8.63,-0.3282,0.000217,-12.95,69.43
2026-09-01 15:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76718.68,362.8,365.95,362.8,365.95,20,8.71,-0.328,0.000215,-13.06,69.42
2026-09-01 15:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76725.18,365.95,365.95,357.1,359.75,160,8.65,-0.3256,0.000216,-12.94,69.21
2026-09-01 15:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76725.18,359.75,359.75,339.3,350.8,520,8.52,-0.3233,0.000218,-12.71,69.01
2026-09-01 15:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76944.28,350.8,351.5,335.0,335.0,360,9.28,-0.2929,0.000191,-13.31,66.27
2026-09-02 09:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76225.08,484.85,540.45,475.25,515.1,2860,8.31,-0.4369,0.000251,-13.7,73.9
2026-09-02 09:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76181.1,503.05,559.0,503.05,544.0,6960,8.44,-0.4486,0.000248,-13.96,74.16
2026-09-02 09:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76261.55,544.4,549.25,501.2,522.5,5400,8.63,-0.43,0.000241,-14.19,73.72
2026-09-02 09:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76341.94,521.5,538.2,505.05,509.9,2800,8.92,-0.4132,0.000231,-14.57,73.18
2026-09-02 09:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76295.17,499.95,518.85,499.95,518.85,1800,8.77,-0.423,0.000236,-14.4,73.5
2026-09-02 09:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76341.45,518.85,518.85,484.95,499.55,1380,8.78,-0.4121,0.000235,-14.33,73.12
2026-09-02 09:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76320.71,499.55,523.0,499.55,505.0,160,8.73,-0.4166,0.000236,-14.29,73.28
2026-09-02 09:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76303.43,505.0,518.35,495.75,508.65,840,8.69,-0.4203,0.000238,-14.24,73.39
2026-09-02 09:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76382.5,508.65,508.65,487.35,487.35,240,8.84,-0.4031,0.000232,-14.37,72.75
2026-09-02 10:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76373.64,487.35,493.0,487.0,489.05,160,8.81,-0.4049,0.000233,-14.35,72.82
2026-09-02 10:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76344.0,489.05,489.05,489.05,489.05,0,8.65,-0.4104,0.000238,-14.12,73.02
2026-09-02 10:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76344.69,489.05,496.8,483.95,486.0,500,8.61,-0.4099,0.000239,-14.05,73.0
2026-09-02 10:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76396.77,488.0,493.0,479.9,479.9,180,8.82,-0.3996,0.000232,-14.31,72.58
2026-09-02 10:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76448.37,481.0,481.0,451.0,452.55,1360,8.72,-0.3866,0.000232,-14.05,71.97
2026-09-02 10:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76478.36,452.55,458.8,450.0,450.0,560,8.85,-0.3811,0.000228,-14.2,71.69
2026-09-02 10:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76476.61,450.0,450.0,430.4,444.3,240,8.76,-0.3805,0.00023,-14.05,71.65
2026-09-02 10:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76410.14,444.3,461.95,444.3,461.95,900,8.65,-0.3946,0.000236,-14.0,72.33
2026-09-02 10:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76404.25,461.95,461.95,461.0,461.0,20,8.6,-0.3955,0.000237,-13.93,72.37
2026-09-02 10:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76406.83,461.0,475.0,461.0,465.0,140,8.67,-0.3957,0.000235,-14.05,72.37
2026-09-02 10:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76381.44,465.0,493.9,465.0,493.8,280,8.93,-0.4041,0.00023,-14.54,72.74
2026-09-02 10:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76394.71,493.8,493.8,465.0,470.0,400,8.68,-0.3985,0.000235,-14.08,72.49
2026-09-02 11:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76330.28,470.0,500.0,470.0,500.0,440,8.73,-0.4143,0.000236,-14.29,73.11
2026-09-02 11:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76311.2,500.0,511.4,500.0,501.3,640,8.64,-0.418,0.000239,-14.17,73.23
2026-09-02 11:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76309.2,511.3,515.0,505.0,505.05,400,8.68,-0.4188,0.000238,-14.24,73.25
2026-09-02 11:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76320.59,505.05,512.9,498.95,507.5,220,8.78,-0.4169,0.000236,-14.39,73.18
2026-09-02 11:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76283.88,507.5,516.85,502.2,510.0,640,8.6,-0.4243,0.000241,-14.15,73.42
2026-09-02 11:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76273.13,510.0,515.0,510.0,515.0,20,8.61,-0.4269,0.000242,-14.17,73.49
2026-09-02 11:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76259.21,515.0,522.5,514.9,522.0,440,8.62,-0.4304,0.000242,-14.22,73.58
2026-09-02 11:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76279.37,515.0,521.35,504.05,508.2,500,8.55,-0.425,0.000243,-14.08,73.42
2026-09-02 11:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76255.85,508.2,520.9,508.2,513.55,120,8.49,-0.4303,0.000245,-14.0,73.57
2026-09-02 11:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76249.21,513.55,519.9,513.55,519.9,20,8.54,-0.4323,0.000244,-14.09,73.62
2026-09-02 11:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76295.86,521.9,521.9,513.55,513.9,120,8.73,-0.4224,0.000238,-14.35,73.32
2026-09-02 11:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76263.83,513.9,521.4,505.0,521.4,120,8.65,-0.4294,0.000241,-14.26,73.53
2026-09-02 12:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76238.86,521.4,523.0,517.3,522.45,180,8.51,-0.4346,0.000245,-14.06,73.66
2026-09-02 12:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76264.69,522.45,522.45,520.95,520.95,40,8.65,-0.4292,0.000241,-14.26,73.51
2026-09-02 12:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76340.33,520.95,520.95,483.35,483.35,180,8.57,-0.4104,0.000241,-14.01,72.88
2026-09-02 12:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76314.41,483.35,488.95,473.85,487.65,220,8.48,-0.4159,0.000244,-13.91,73.07
2026-09-02 12:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76292.43,487.65,500.7,487.65,500.7,20,8.53,-0.4216,0.000243,-14.03,73.26
2026-09-02 12:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76330.19,500.7,500.7,483.95,483.95,20,8.52,-0.4124,0.000242,-13.95,72.93
2026-09-02 12:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76374.93,483.95,483.95,460.0,460.0,80,8.44,-0.4007,0.000243,-13.74,72.46
2026-09-02 12:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76377.26,460.0,465.8,460.0,465.0,40,8.52,-0.401,0.00024,-13.88,72.47
2026-09-02 12:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76417.38,470.0,470.0,448.4,456.3,600,8.62,-0.3925,0.000236,-13.97,72.09
2026-09-02 12:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76401.8,456.3,463.9,456.3,463.9,180,8.64,-0.3964,0.000236,-14.04,72.26
2026-09-02 12:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76417.73,463.9,463.9,458.15,460.0,120,8.68,-0.393,0.000235,-14.06,72.11
2026-09-02 12:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76427.04,460.0,463.65,454.4,463.65,80,8.78,-0.3919,0.000232,-14.22,72.05
2026-09-02 13:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76429.72,463.65,463.65,448.95,449.2,520,8.59,-0.3892,0.000237,-13.9,71.91
2026-09-02 13:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76389.99,449.2,465.65,449.2,461.5,720,8.55,-0.3982,0.000239,-13.9,72.32
2026-09-02 13:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76447.39,461.5,463.65,439.8,442.3,440,8.6,-0.3851,0.000236,-13.87,71.7
2026-09-02 13:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76438.14,442.3,452.5,435.7,451.0,760,8.67,-0.3881,0.000234,-14.01,71.84
2026-09-02 13:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76448.69,451.0,452.8,449.85,449.85,80,8.71,-0.3861,0.000233,-14.06,71.74
2026-09-02 13:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76443.65,449.85,452.9,437.25,447.65,580,8.66,-0.3866,0.000234,-13.98,71.76
2026-09-02 13:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76444.51,447.65,453.0,447.3,453.0,220,8.74,-0.3873,0.000232,-14.12,71.79
2026-09-02 13:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76419.79,453.0,459.75,435.3,459.75,60,8.69,-0.3926,0.000235,-14.09,72.04
2026-09-02 13:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76425.19,459.75,459.75,455.75,455.75,200,8.67,-0.391,0.000235,-14.04,71.96
2026-09-02 13:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76423.45,455.75,463.0,448.0,463.0,100,8.76,-0.3925,0.000233,-14.2,72.02
2026-09-02 13:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76420.27,463.0,463.05,453.3,453.3,360,8.61,-0.3915,0.000237,-13.95,71.97
2026-09-02 13:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76439.83,453.3,455.15,450.0,450.0,240,8.67,-0.3877,0.000234,-14.02,71.78
2026-09-02 14:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76463.73,450.0,450.0,429.25,440.45,460,8.67,-0.382,0.000233,-13.96,71.49
2026-09-02 14:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76517.93,440.45,443.45,418.75,418.75,380,8.65,-0.3691,0.000231,-13.79,70.78
2026-09-02 14:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76495.56,418.75,430.5,418.75,430.5,320,8.7,-0.3749,0.000231,-13.94,71.1
2026-09-02 14:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76481.16,430.5,435.0,426.6,435.0,100,8.68,-0.3781,0.000232,-13.95,71.27
2026-09-02 14:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76459.2,435.0,448.1,435.0,446.35,440,8.73,-0.3837,0.000232,-14.08,71.56
2026-09-02 14:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76487.7,446.35,455.75,433.75,433.75,1740,8.7,-0.3768,0.000232,-13.97,71.19
2026-09-02 14:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76531.17,433.75,433.75,406.7,413.0,880,8.64,-0.3659,0.000231,-13.75,70.56
2026-09-02 14:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76521.24,408.7,425.0,403.5,425.0,640,8.76,-0.3698,0.000229,-13.98,70.79
2026-09-02 14:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76473.14,425.0,441.25,412.0,439.75,1820,8.71,-0.3803,0.000232,-14.02,71.36
2026-09-02 14:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76515.69,439.75,439.75,420.7,421.55,860,8.68,-0.37,0.000231,-13.87,70.78
2026-09-02 14:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76463.84,421.55,441.25,421.55,441.25,260,8.68,-0.3821,0.000233,-14.0,71.44
2026-09-02 14:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76426.52,441.25,452.15,433.45,452.15,460,8.63,-0.3903,0.000236,-14.0,71.83
2026-09-02 15:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76381.7,452.15,463.0,449.75,463.0,460,8.54,-0.3999,0.00024,-13.93,72.26
2026-09-02 15:05:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76379.58,463.0,472.5,455.0,458.0,2840,8.46,-0.3996,0.000243,-13.79,72.24
2026-09-02 15:10:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76470.7,455.65,456.15,434.95,437.2,3160,8.67,-0.3803,0.000233,-13.96,71.32
2026-09-02 15:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76469.92,439.0,449.75,438.0,442.0,1960,8.73,-0.3812,0.000232,-14.07,71.37
2026-09-02 15:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76469.92,442.0,442.0,434.8,434.8,360,8.63,-0.38,0.000234,-13.9,71.29
2026-09-02 15:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76570.35,434.8,449.0,431.35,445.45,400,9.31,-0.366,0.000214,-14.84,70.54
2026-09-03 09:15:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76757.08,304.5,322.05,296.0,314.75,1580,8.47,-0.309,0.000224,-12.91,65.11
2026-09-03 09:20:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76721.62,314.75,320.4,314.75,320.4,280,8.39,-0.3154,0.000228,-12.89,65.66
2026-09-03 09:25:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76777.06,329.0,332.4,310.1,310.1,820,8.49,-0.305,0.000222,-12.88,64.75
2026-09-03 09:30:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76814.84,310.1,319.1,310.0,313.35,420,8.72,-0.3013,0.000215,-13.16,64.43
2026-09-03 09:35:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76854.28,313.35,313.4,307.0,307.0,380,8.8,-0.2945,0.000211,-13.16,63.8
2026-09-03 09:40:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76891.73,302.65,302.65,294.6,295.45,320,8.8,-0.2865,0.000208,-12.99,63.0
2026-09-03 09:45:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76895.47,295.45,298.05,292.1,294.0,400,8.79,-0.2856,0.000208,-12.96,62.91
2026-09-03 09:50:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76852.47,294.0,298.2,294.0,298.15,340,8.66,-0.2919,0.000213,-12.9,63.52
2026-09-03 09:55:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76880.62,298.15,298.15,294.6,294.6,300,8.73,-0.2875,0.00021,-12.92,63.08
2026-09-03 10:00:00,SENSEX,BSE:SENSEX26SEP76000PE,76000,PE,76874.1,294.6,302.6,294.6,300.0,260,8.79,-0.29,0.00021,-13.05,63.33
