datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-09-04 12:25:00,23947.0,206.45,216.0,205.0,212.0,704080,12.36,0.6821,0.001131,-13.53,9.07
2026-09-04 12:30:00,23944.95,212.65,213.7,208.55,211.4,320060,12.45,0.6787,0.001129,-13.7,9.11
2026-09-04 12:35:00,23942.3,211.7,212.45,203.6,207.4,460265,12.21,0.6788,0.001151,-13.44,9.1
2026-09-04 12:40:00,23938.6,207.9,210.9,204.65,205.2,306670,12.25,0.6741,0.001155,-13.57,9.15
2026-09-04 12:45:00,23940.4,205.15,210.0,202.0,209.25,485680,12.57,0.6722,0.001129,-13.96,9.17
2026-09-04 12:50:00,23942.25,208.75,214.0,205.25,211.45,591500,12.68,0.673,0.001119,-14.07,9.16
2026-09-04 12:55:00,23935.1,211.15,211.7,195.0,204.45,917085,12.44,0.6679,0.001148,-13.91,9.21
2026-09-04 13:00:00,23935.3,204.3,210.9,203.0,205.0,513240,12.49,0.6675,0.001144,-13.98,9.21
2026-09-04 13:05:00,23943.75,205.2,214.2,203.8,213.85,406770,12.84,0.6728,0.001106,-14.28,9.15
2026-09-04 13:10:00,23946.35,214.0,220.65,212.0,215.0,865085,12.78,0.6765,0.001106,-14.16,9.1
2026-09-04 13:15:00,23951.1,214.8,227.5,214.8,221.85,1041495,13.19,0.6768,0.001072,-14.61,9.1
2026-09-04 13:20:00,23953.4,221.8,224.2,215.7,220.6,505635,12.88,0.6831,0.001089,-14.16,9.02
2026-09-04 13:25:00,23939.4,220.9,221.4,207.0,210.0,735475,12.76,0.6692,0.00112,-14.28,9.17
2026-09-04 13:30:00,23933.7,209.0,212.35,201.5,202.95,636545,12.42,0.667,0.001155,-13.94,9.19
2026-09-04 13:35:00,23942.2,203.3,211.75,203.3,211.15,406835,12.69,0.6733,0.001121,-14.14,9.12
2026-09-04 13:40:00,23944.35,210.8,212.55,205.7,207.6,445640,12.15,0.683,0.001157,-13.37,9.0
2026-09-04 13:45:00,23948.75,208.0,218.0,208.0,215.6,609765,12.71,0.6806,0.00111,-14.04,9.03
2026-09-04 13:50:00,23941.6,216.05,216.05,204.15,205.7,432315,12.16,0.6798,0.001162,-13.45,9.03
2026-09-04 13:55:00,23939.15,205.55,210.8,202.75,206.8,515255,12.46,0.673,0.001144,-13.91,9.1
2026-09-04 14:00:00,23943.15,207.3,212.0,206.75,211.3,209105,12.67,0.6751,0.001123,-14.11,9.08
2026-09-04 14:05:00,23942.8,211.45,213.9,208.2,208.85,254995,12.43,0.6778,0.001141,-13.81,9.04
2026-09-04 14:10:00,23948.2,208.35,217.95,208.3,215.55,409045,12.77,0.6795,0.001108,-14.16,9.02
2026-09-04 14:15:00,23946.35,215.15,215.55,209.0,211.95,254995,12.52,0.6808,0.00113,-13.86,9.0
2026-09-04 14:20:00,23947.45,212.0,218.25,211.85,217.05,343915,13.0,0.6759,0.001095,-14.5,9.05
2026-09-04 14:25:00,23957.6,217.15,228.85,215.4,225.3,881790,13.16,0.6851,0.001069,-14.51,8.95
2026-09-04 14:30:00,23956.35,225.35,231.7,222.35,223.0,929565,13.0,0.6858,0.001081,-14.33,8.93
2026-09-04 14:35:00,23941.65,222.2,225.0,202.3,207.25,1163565,12.37,0.6777,0.00115,-13.78,9.02
2026-09-04 14:40:00,23937.25,207.3,212.5,201.45,202.15,581230,12.14,0.6756,0.001175,-13.56,9.04
2026-09-04 14:45:00,23939.95,202.7,207.85,198.5,206.75,677300,12.45,0.6748,0.001148,-13.93,9.05
2026-09-04 14:50:00,23940.55,206.4,209.55,201.2,205.55,497965,12.28,0.6778,0.00116,-13.69,9.01
2026-09-04 14:55:00,23938.1,206.55,209.75,203.85,207.0,294970,12.63,0.6706,0.001139,-14.21,9.08
2026-09-04 15:00:00,23931.0,207.0,209.45,201.4,201.5,466050,12.55,0.6634,0.001156,-14.25,9.16
2026-09-04 15:05:00,23938.6,201.7,206.3,200.0,205.6,327795,12.45,0.6736,0.001152,-13.97,9.04
2026-09-04 15:10:00,23938.4,205.05,211.95,202.5,206.9,737100,12.61,0.6714,0.001141,-14.2,9.06
2026-09-04 15:15:00,23937.9,206.95,212.45,203.5,208.0,523185,12.77,0.6689,0.00113,-14.43,9.09
2026-09-04 15:20:00,23937.9,208.0,208.7,181.25,190.5,1449305,10.82,0.6963,0.001286,-11.79,8.76
2026-09-04 15:25:00,23897.7,190.65,198.7,186.05,187.1,966485,13.32,0.6177,0.001143,-15.83,9.54
