datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-08-31 10:21:00,76803.38,1356.2,1356.2,1356.2,1356.2,0,15.0,0.546,0.000133,-23.91,77.99
2026-08-31 10:22:00,76812.03,1356.2,1389.5,1356.2,1389.5,40,15.66,0.5457,0.000127,-24.97,78.0
2026-08-31 10:23:00,76801.2,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5457,0.000133,-23.91,77.99
2026-08-31 10:24:00,76798.73,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5454,0.000133,-23.91,77.99
2026-08-31 10:25:00,76801.21,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5457,0.000133,-23.91,77.99
2026-08-31 10:26:00,76843.09,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5513,0.000133,-23.88,77.89
2026-08-31 10:27:00,76850.75,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5523,0.000133,-23.87,77.87
2026-08-31 10:28:00,76868.42,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5546,0.000132,-23.85,77.82
2026-08-31 10:29:00,76856.88,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5531,0.000132,-23.87,77.85
2026-08-31 10:30:00,76859.54,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5535,0.000132,-23.86,77.84
2026-08-31 10:31:00,76851.8,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5524,0.000133,-23.87,77.86
2026-08-31 10:32:00,76839.25,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5508,0.000133,-23.88,77.89
2026-08-31 10:33:00,76817.01,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5478,0.000133,-23.9,77.94
2026-08-31 10:34:00,76795.43,1389.5,1389.5,1389.5,1389.5,0,15.0,0.545,0.000133,-23.92,77.99
2026-08-31 10:35:00,76796.48,1389.5,1389.5,1389.5,1389.5,0,15.0,0.5451,0.000133,-23.92,77.99
2026-08-31 10:36:00,76797.78,1389.5,1389.5,1385.75,1385.75,20,15.72,0.5438,0.000127,-25.07,78.02
2026-08-31 10:37:00,76786.54,1385.75,1385.75,1385.75,1385.75,20,15.79,0.5423,0.000126,-25.21,78.04
2026-08-31 10:38:00,76759.16,1385.75,1385.75,1350.0,1350.0,20,15.53,0.5392,0.000129,-24.79,78.07
2026-08-31 10:39:00,76775.63,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5423,0.000133,-23.94,78.02
2026-08-31 10:40:00,76764.42,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5408,0.000133,-23.94,78.04
2026-08-31 10:41:00,76775.5,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5423,0.000133,-23.94,78.02
2026-08-31 10:42:00,76779.16,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5428,0.000133,-23.93,78.01
2026-08-31 10:43:00,76800.07,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5456,0.000133,-23.92,77.97
2026-08-31 10:44:00,76799.67,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5455,0.000133,-23.92,77.97
2026-08-31 10:45:00,76803.44,1350.0,1350.0,1350.0,1350.0,0,15.0,0.546,0.000133,-23.92,77.96
2026-08-31 10:46:00,76796.21,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5451,0.000133,-23.92,77.97
2026-08-31 10:47:00,76779.41,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5428,0.000133,-23.94,78.01
2026-08-31 10:48:00,76788.65,1350.0,1350.0,1350.0,1350.0,0,15.0,0.5441,0.000133,-23.93,77.99
2026-08-31 10:49:00,76783.66,1388.05,1388.05,1388.05,1388.05,20,15.85,0.5418,0.000126,-25.3,78.03
2026-08-31 10:50:00,76780.56,1388.05,1388.05,1388.05,1388.05,0,15.0,0.543,0.000133,-23.94,78.0
2026-08-31 10:51:00,76760.38,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5403,0.000133,-23.95,78.04
2026-08-31 10:52:00,76775.22,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5423,0.000133,-23.94,78.01
2026-08-31 10:53:00,76783.59,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5434,0.000133,-23.93,77.99
2026-08-31 10:54:00,76788.85,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5441,0.000133,-23.93,77.98
2026-08-31 10:55:00,76784.99,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5436,0.000133,-23.93,77.99
2026-08-31 10:56:00,76779.77,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5429,0.000133,-23.94,78.0
2026-08-31 10:57:00,76796.84,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5452,0.000133,-23.93,77.96
2026-08-31 10:58:00,76814.27,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5475,0.000133,-23.91,77.92
2026-08-31 10:59:00,76809.1,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5468,0.000133,-23.92,77.93
2026-08-31 11:00:00,76828.09,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5493,0.000133,-23.9,77.89
2026-08-31 11:01:00,76821.32,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5484,0.000133,-23.91,77.9
2026-08-31 11:02:00,76815.31,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5476,0.000133,-23.91,77.91
2026-08-31 11:03:00,76812.67,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5473,0.000133,-23.92,77.92
2026-08-31 11:04:00,76815.02,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5476,0.000133,-23.91,77.91
2026-08-31 11:05:00,76809.37,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5468,0.000133,-23.92,77.92
2026-08-31 11:06:00,76790.85,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5444,0.000133,-23.93,77.96
2026-08-31 11:07:00,76793.94,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5448,0.000133,-23.93,77.96
2026-08-31 11:08:00,76791.55,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5445,0.000133,-23.93,77.96
2026-08-31 11:09:00,76778.25,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5427,0.000133,-23.94,77.98
2026-08-31 11:10:00,76780.63,1388.05,1388.05,1388.05,1388.05,0,15.0,0.543,0.000133,-23.94,77.98
2026-08-31 11:11:00,76764.55,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5409,0.000133,-23.95,78.01
2026-08-31 11:12:00,76764.88,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5409,0.000133,-23.95,78.01
2026-08-31 11:13:00,76771.51,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5418,0.000133,-23.95,77.99
2026-08-31 11:14:00,76789.55,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5442,0.000133,-23.94,77.96
2026-08-31 11:15:00,76788.66,1388.05,1388.05,1388.05,1388.05,0,15.0,0.5441,0.000133,-23.94,77.96
